STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,OBJECTID,GEOID10,GEOID20,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
21,37,50100,2,210370501002,Block Group 2,G5030,S,322005.0,81450.0,+39.0856407,-084.5010390,"POLYGON ((-84.50461399999999 39.087894999999996, -84.504588 39.088046, -84.503968 39.088139, -84.503542 39.08821, -84.503372 39.088239, -84.502907 39.088319, -84.502701 39.088364, -84.50252499999999 39.088415, -84.502358 39.08847, -84.502273 39.088504, -84.502197 39.088533999999996, -84.502037 39.088602, -84.50181599999999 39.088715, -84.50178799999999 39.08873, -84.501632 39.088814, -84.501403 39.088930999999995, -84.501381 39.088944, -84.50136599999999 39.088957, -84.50134299999999 39.088978999999995, -84.501312 39.089000999999996, -84.50123599999999 39.089003999999996, -84.501167 39.089012, -84.501046 39.089, -84.500931 39.088983999999996, -84.500771 39.088963, -84.500694 39.088952, -84.500603 39.08895, -84.500511 39.088966, -84.500496 39.088966, -84.500374 39.089034999999996, -84.499924 39.089278, -84.499743 39.089380999999996, -84.499489 39.089524999999995, -84.499031 39.089777, -84.49838299999999 39.090132, -84.49771899999999 39.090500999999996, -84.49769599999999 39.090509, -84.49703199999999 39.090878, -84.49666599999999 39.090469, -84.496659 39.09046, -84.49636799999999 39.090149, -84.496308 39.090084999999995, -84.496254 39.090028, -84.496006 39.089754, -84.49597299999999 39.089718, -84.49641299999999 39.089437, -84.496697 39.089281, -84.49672699999999 39.089299, -84.49674999999999 39.0893, -84.49677299999999 39.089304999999996, -84.496811 39.089296999999995, -84.49684099999999 39.089284, -84.496979 39.08921, -84.497177 39.089102, -84.497284 39.089045999999996, -84.497376 39.089006999999995, -84.497795 39.088777, -84.497902 39.088716, -84.498009 39.088656, -84.49793199999999 39.088581999999995, -84.497727 39.088356999999995, -84.497452 39.088049, -84.49743699999999 39.088031, -84.497413 39.087976, -84.497383 39.087925999999996, -84.49707 39.087586, -84.49681799999999 39.087315, -84.49653599999999 39.086993, -84.496376 39.086832, -84.496346 39.086791, -84.496307 39.086754, -84.49636799999999 39.086724, -84.49672 39.086529, -84.496994 39.086380999999996, -84.497162 39.086569999999995, -84.497269 39.086514, -84.49767299999999 39.086283, -84.49839 39.085889, -84.498482 39.085837, -84.498764 39.085676, -84.499787 39.085122, -84.50104 39.084325, -84.500973 39.08412, -84.500014 39.082885999999995, -84.497822 39.080512999999996, -84.49795999999999 39.080436, -84.498577 39.080138, -84.498977 39.07995, -84.499287 39.079811, -84.49956999999999 39.079675, -84.499678 39.07962, -84.499816 39.079791, -84.499893 39.079887, -84.499915 39.079913999999995, -84.50017199999999 39.080234, -84.500802 39.081019999999995, -84.50125 39.081516, -84.501539 39.081838, -84.502974 39.083441, -84.503339 39.083967, -84.50376 39.084571, -84.504368 39.08585, -84.504581 39.086801, -84.50462399999999 39.086994, -84.50461399999999 39.087894999999996))",101420,210371000000.0,210371000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,99.6937305,20.126295,79.5674355,79.5674355,1282,678,556,0.467,308,0.553956835,201,0.361510791,47,0.084532374,532,196,234,102,0.368421053,75,6,30,38,1,0,6,30,38,1,0,0,0,0,19,21,35,0.253333333,8.521073926,16.11211913,0.942596673,0.075407734,0.377038669,0.477582314,0.012567956,0.0,0.075407734,0.377038669,0.477582314,0.012567956,0.0,0.0,0.0,0.0,9.463670599,0,0.134892086,0.700157756,0.603083065,0.700157756,0.466771837,0.29824872,0.149034391,0.12760514,2.29565e-08,0.110537951,0.247116969,7.093333333,0.00225787,33.63463224,0.0,3.339678371,30.29495387,466.6914268,0.0,112.6088826,0.0,394.131089,128.6958658,191.78,0.0,0.0,9.67,77.78056388,0.007542902,95380,67665,98513,51510,0.001083253,0.780134303,0.000976781,0.769751436,0.001870294,0.35350371,0.001976359,0.32782399,5,7,20,19,15.0,3645.194975,403456.7085
21,37,50100,1,210370501001,Block Group 1,G5030,S,202916.0,188668.0,+39.0917200,-084.5005860,"POLYGON ((-84.50408499999999 39.096005999999996, -84.503117 39.096475999999996, -84.502264 39.096922, -84.50224899999999 39.096931999999995, -84.50012199999999 39.094845, -84.499939 39.094666, -84.499663 39.094412, -84.49942 39.094176999999995, -84.499237 39.094029, -84.499049 39.093908, -84.49897 39.093857, -84.49859599999999 39.093714, -84.498459 39.093683999999996, -84.499207 39.093258, -84.498429 39.092413, -84.498421 39.092394, -84.49838299999999 39.092362, -84.498108 39.092054, -84.49761199999999 39.091508, -84.49703199999999 39.090878, -84.49769599999999 39.090509, -84.49771899999999 39.090500999999996, -84.49838299999999 39.090132, -84.499031 39.089777, -84.499489 39.089524999999995, -84.499743 39.089380999999996, -84.499924 39.089278, -84.500374 39.089034999999996, -84.500496 39.088966, -84.500511 39.088966, -84.500603 39.08895, -84.500694 39.088952, -84.500771 39.088963, -84.500931 39.088983999999996, -84.501046 39.089, -84.501167 39.089012, -84.50123599999999 39.089003999999996, -84.501312 39.089000999999996, -84.50134299999999 39.088978999999995, -84.50136599999999 39.088957, -84.501381 39.088944, -84.501403 39.088930999999995, -84.501632 39.088814, -84.50178799999999 39.08873, -84.50181599999999 39.088715, -84.502037 39.088602, -84.502197 39.088533999999996, -84.502273 39.088504, -84.502358 39.08847, -84.50252499999999 39.088415, -84.502701 39.088364, -84.502907 39.088319, -84.503372 39.088239, -84.503542 39.08821, -84.503968 39.088139, -84.504588 39.088046, -84.504571 39.088142999999995, -84.50424799999999 39.088851999999996, -84.504046 39.089272, -84.503474 39.090464999999995, -84.503379 39.090882, -84.503293 39.091263, -84.503326 39.091512, -84.503598 39.092045, -84.50616099999999 39.095177, -84.50408499999999 39.096005999999996))",101404,210371000000.0,210371000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,96.7604064,46.6198628,50.1405436,47.63982,255,204,174,0.827,45,0.25862069,85,0.488505747,44,0.252873563,117,35,60,22,0.299145299,210,10,39,101,9,51,10,38,101,9,51,0,0,1,87,76,47,0.414285714,4.282132048,5.35266506,4.408077109,0.209908434,0.818642892,2.120075181,0.18891759,1.070533012,0.209908434,0.797652048,2.120075181,0.18891759,1.070533012,0.0,0.0,0.020990843,8.690209157,0,1.206896552,0.800523567,0.800523567,0.731425651,0.63023596,0.777635684,0.69701868,0.698272688,0.694661372,0.903225806,0.71559633,0.557142857,0.642198943,35.80103444,1.285478223,6.05482414,28.46073208,217.0538893,25.52824338,0.0,25.52824338,191.4618253,63.82060844,477.44,0.000472631,0.000780159,19.0,242.5183121,0.074509804,101995,69979,96229,48748,0.001158381,0.834239864,0.001010185,0.796075309,0.001826932,0.345307813,0.001870386,0.310245852,18,13,19,16,16.83333333,2915.099472,391583.2459
21,37,50400,2,210370504002,Block Group 2,G5030,S,316600.0,0.0,+39.0935485,-084.4843324,"POLYGON ((-84.488365 39.094394, -84.48812099999999 39.094529, -84.487923 39.094633, -84.48747999999999 39.094888999999995, -84.48702999999999 39.095130999999995, -84.48657999999999 39.095392, -84.48613 39.095639, -84.485832 39.095804, -84.485687 39.095881999999996, -84.48554999999999 39.095955, -84.48522899999999 39.096129, -84.48479499999999 39.096357999999995, -84.48475599999999 39.096384, -84.484299 39.096636, -84.484192 39.096700999999996, -84.483948 39.09684, -84.48388399999999 39.096878, -84.483644 39.096754, -84.483195 39.096472, -84.482711 39.09617, -84.481929 39.095675, -84.481596 39.095465, -84.481169 39.095196, -84.480474 39.094758, -84.480159 39.09456, -84.479923 39.094411, -84.47998799999999 39.094322, -84.480071 39.094209, -84.48013999999999 39.094113, -84.48024 39.093979999999995, -84.480333 39.093843, -84.480346 39.093824999999995, -84.48047299999999 39.093661999999995, -84.480492 39.093638999999996, -84.48059099999999 39.093523999999995, -84.480667 39.093430999999995, -84.480767 39.093325, -84.480858 39.093236999999995, -84.480965 39.093126999999996, -84.481163 39.092946, -84.4813 39.092822999999996, -84.48149099999999 39.092659999999995, -84.481804 39.092397, -84.481949 39.092265, -84.48214 39.092107, -84.482269 39.091992, -84.48249799999999 39.091795, -84.482658 39.091645, -84.482796 39.091513, -84.48290999999999 39.091394, -84.48304 39.091252, -84.483192 39.091075, -84.483299 39.090925, -84.483406 39.090787, -84.483582 39.090503, -84.483689 39.090302, -84.48375 39.090173, -84.483823 39.090002, -84.483932 39.089946999999995, -84.484146 39.08983, -84.484634 39.089560999999996, -84.484916 39.089869, -84.48545899999999 39.090471, -84.485748 39.090779, -84.486702 39.091826999999995, -84.48683199999999 39.091983, -84.487526 39.092741, -84.487701 39.092934, -84.488815 39.094142999999995, -84.488365 39.094394))",103170,210371000000.0,210371000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,78.23186,0.0,78.23186,66.35173,1008,550,474,0.71,19,0.040084388,145,0.305907173,310,0.654008439,570,110,158,302,0.192982456,72,0,1,17,54,0,0,1,17,18,0,0,36,0,16,34,22,0.222222222,8.289158399,15.19176667,1.08512619,0.0,0.015071197,0.256210351,0.813844643,0.0,0.0,0.015071197,0.256210351,0.271281548,0.0,0.0,0.542563095,0.0,9.374284589,0,0.151898734,0.560684547,0.382726745,0.788692929,0.525795286,0.339862917,0.327260712,0.346774584,0.129077699,0.133333333,0.224299065,7.916666667,0.000991128,30.33514494,0.707395703,12.64273018,16.98501905,117.2800953,0.0,24.54243067,49.08486133,40.90405111,24.54243067,348.69,0.0,0.0,3.33,27.24209804,0.003303571,103392,72971,118929,60375,0.001174247,0.845666239,0.001053376,0.830112053,0.002257897,0.426764415,0.002316496,0.384243319,6,9,16,17,13.5,2272.570119,316596.4952
21,37,50400,1,210370504001,Block Group 1,G5030,S,169505.0,0.0,+39.0907180,-084.4872342,"POLYGON ((-84.49086 39.093016, -84.490158 39.093401, -84.48973099999999 39.093636, -84.48925799999999 39.093900000000005, -84.488815 39.094142999999995, -84.487701 39.092934, -84.487526 39.092741, -84.48683199999999 39.091983, -84.486702 39.091826999999995, -84.485748 39.090779, -84.48545899999999 39.090471, -84.484916 39.089869, -84.484634 39.089560999999996, -84.484146 39.08983, -84.483932 39.089946999999995, -84.483823 39.090002, -84.48387199999999 39.089887, -84.483879 39.08986, -84.483902 39.089807, -84.483971 39.089624, -84.484062 39.089351, -84.48413099999999 39.089158999999995, -84.48417599999999 39.08902, -84.484314 39.088636, -84.484421 39.088381, -84.484461 39.08829, -84.48447399999999 39.088260999999996, -84.484511 39.088187999999995, -84.484535 39.088139999999996, -84.484611 39.088007, -84.484749 39.087776, -84.48481799999999 39.087669, -84.484886 39.087571, -84.48490699999999 39.087542, -84.485001 39.087412, -84.485115 39.087264999999995, -84.485237 39.087119, -84.48542599999999 39.086901, -84.485609 39.087222, -84.485603 39.087261999999996, -84.48584 39.08752, -84.48610699999999 39.087814, -84.486374 39.088108, -84.48642699999999 39.088167999999996, -84.486679 39.088415999999995, -84.486763 39.088516999999996, -84.486885 39.088654999999996, -84.486961 39.088738, -84.487122 39.088916999999995, -84.487381 39.089202, -84.487496 39.08933, -84.487686 39.089537, -84.48777799999999 39.089642999999995, -84.488869 39.090841999999995, -84.488884 39.090855999999995, -84.489426 39.091443999999996, -84.489487 39.091508999999995, -84.489739 39.091789, -84.489982 39.092051, -84.49028 39.092377, -84.49086 39.093016))",102229,210371000000.0,210371000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,41.8846855,0.0,41.8846855,41.8846855,1284,486,450,0.636,69,0.153333333,137,0.304444444,244,0.542222222,463,93,141,229,0.200863931,668,26,0,18,619,5,26,0,18,90,5,375,154,0,75,241,352,0.112275449,11.60328636,30.65559607,15.94854998,0.620751945,0.0,0.429751347,14.77867131,0.119375374,0.620751945,0.0,0.429751347,2.148756734,0.119375374,8.953153056,3.676761522,0.0,27.55183634,0,1.484444444,0.238738973,0.205638559,0.665730128,0.573629139,0.541656616,0.368322236,0.403871999,0.471117187,0.68442623,0.818744474,0.693113772,0.735734302,50.69556882,0.0,12.44663377,38.24893505,412.6529731,0.0,45.84014365,122.2403831,229.2007182,106.9603352,159.59,0.0,0.0,7.33,112.002751,0.005708723,103863,73703,121535,63259,0.001179596,0.849518653,0.001063943,0.838439224,0.002307372,0.436115776,0.00242715,0.402597899,11,11,20,20,17.0,2134.391773,169507.536
21,37,50500,3,210370505003,Block Group 3,G5030,S,96276.0,0.0,+39.0850687,-084.4927363,"POLYGON ((-84.495209 39.085546, -84.494888 39.085727999999996, -84.494553 39.085915, -84.49443099999999 39.08598, -84.493866 39.086287, -84.493714 39.086374, -84.49344599999999 39.086517, -84.49329399999999 39.086599, -84.49318699999999 39.086659999999995, -84.49312599999999 39.086695, -84.492485 39.087046, -84.492424 39.086971999999996, -84.492065 39.086573, -84.491829 39.086315, -84.49163 39.086099, -84.491447 39.085896999999996, -84.491371 39.085819, -84.49095899999999 39.08536, -84.49041799999999 39.084762999999995, -84.490265 39.084593, -84.49041 39.084506, -84.490952 39.084210999999996, -84.491013 39.084176, -84.491585 39.083864, -84.49163 39.083833999999996, -84.492012 39.083621, -84.492317 39.083452, -84.492828 39.083183999999996, -84.492988 39.083093, -84.49317099999999 39.083304, -84.493599 39.083771999999996, -84.493721 39.083909999999996, -84.493996 39.084209, -84.494095 39.084315, -84.494163 39.084388, -84.494278 39.084520999999995, -84.494393 39.084649999999996, -84.49472 39.085004, -84.494858 39.085155, -84.494919 39.085215, -84.494964 39.085274999999996, -84.495125 39.085449, -84.495209 39.085546))",102173,210371000000.0,210371000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,23.7897996,0.0,23.7897996,23.7897996,622,347,250,0.685,77,0.308,68,0.272,105,0.42,303,87,152,64,0.287128713,24,10,0,9,2,3,10,0,9,0,3,0,2,0,10,8,6,0.416666667,14.58608336,26.1456595,1.008835736,0.420348224,0.0,0.378313401,0.084069645,0.126104467,0.420348224,0.0,0.378313401,0.0,0.126104467,0.0,0.084069645,0.0,15.59491909,0,0.096,0.865325137,0.745350503,0.865325137,0.576883424,0.249778613,0.30492031,0.319561355,0.004470494,0.074303406,0.146788991,12.625,8.93978e-06,39.03592565,0.0,5.597482629,33.43844302,340.7712606,0.0,0.0,26.90228631,26.90228631,295.9251494,249.45,0.0,0.0,5.33,143.389186,0.008569132,93136,68038,98746,51835,0.001057767,0.761780126,0.000982166,0.773994653,0.001874718,0.354339807,0.001988829,0.32989238,4,11,20,18,15.16666667,1244.1962,96275.72258
21,37,50500,1,210370505001,Block Group 1,G5030,S,219014.0,0.0,+39.0881560,-084.4908665,"POLYGON ((-84.496307 39.086754, -84.496177 39.086828, -84.495751 39.087061999999996, -84.495644 39.087123, -84.495537 39.087179, -84.49503299999999 39.087457, -84.494964 39.087496, -84.494827 39.087574, -84.494545 39.08773, -84.494354 39.087834, -84.494278 39.087877, -84.49421699999999 39.087907, -84.493675 39.088201999999995, -84.493583 39.088259, -84.493431 39.088341, -84.493012 39.088571, -84.492897 39.088631, -84.49279 39.088696999999996, -84.49222499999999 39.089003999999996, -84.492149 39.089051999999995, -84.491829 39.089220999999995, -84.49162299999999 39.089338, -84.491547 39.089372999999995, -84.49144 39.089438, -84.491294 39.08952, -84.49086799999999 39.089754, -84.49020399999999 39.090114, -84.489533 39.090482, -84.488869 39.090841999999995, -84.48777799999999 39.089642999999995, -84.487686 39.089537, -84.487496 39.08933, -84.487381 39.089202, -84.487122 39.088916999999995, -84.486961 39.088738, -84.486885 39.088654999999996, -84.486763 39.088516999999996, -84.486679 39.088415999999995, -84.48642699999999 39.088167999999996, -84.486374 39.088108, -84.48610699999999 39.087814, -84.48584 39.08752, -84.485603 39.087261999999996, -84.485609 39.087222, -84.48542599999999 39.086901, -84.48548199999999 39.086836, -84.48561099999999 39.086695, -84.485748 39.086527, -84.485878 39.086380999999996, -84.48606099999999 39.086172999999995, -84.486102 39.086124999999996, -84.486184 39.086031999999996, -84.486389 39.085788, -84.48657299999999 39.085575999999996, -84.486595 39.085544999999996, -84.486626 39.085519, -84.486666 39.08547, -84.48676999999999 39.085558, -84.48685499999999 39.085623, -84.48698399999999 39.085729, -84.487282 39.085969999999996, -84.487488 39.086118, -84.48750299999999 39.086137, -84.487572 39.086192, -84.487732 39.086321999999996, -84.488007 39.086552999999995, -84.488266 39.086752, -84.488289 39.086771, -84.488495 39.086937, -84.48870099999999 39.0871, -84.488846 39.087210999999996, -84.48936499999999 39.087635999999996, -84.489555 39.087793999999995, -84.490089 39.088224, -84.49020399999999 39.088311999999995, -84.49028 39.088273, -84.490471 39.088159999999995, -84.49102099999999 39.087852, -84.49112699999999 39.0878, -84.49168399999999 39.087492999999995, -84.491806 39.087423, -84.492356 39.08712, -84.492485 39.087046, -84.49312599999999 39.086695, -84.49318699999999 39.086659999999995, -84.49329399999999 39.086599, -84.49344599999999 39.086517, -84.493714 39.086374, -84.493866 39.086287, -84.49443099999999 39.08598, -84.494553 39.085915, -84.494888 39.085727999999996, -84.495209 39.085546, -84.495468 39.085834999999996, -84.49550599999999 39.085871999999995, -84.495544 39.085918, -84.495972 39.086386999999995, -84.496025 39.086445999999995, -84.496101 39.086524, -84.496262 39.086708, -84.496307 39.086754))",102172,210371000000.0,210371000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,54.1183594,0.0,54.1183594,54.1183594,816,385,340,0.679,143,0.420588235,127,0.373529412,70,0.205882353,407,130,162,115,0.319410319,349,32,6,99,115,97,32,6,99,73,97,0,42,0,132,137,80,0.378223496,7.114036794,15.0780624,6.448828159,0.591296565,0.110868106,1.829323747,2.124972029,1.792367712,0.591296565,0.110868106,1.829323747,1.348895288,1.792367712,0.0,0.776076741,0.0,13.56286495,0,1.026470588,0.849991479,0.849991479,0.884207952,0.761881466,0.773541811,0.73944289,0.784844057,0.566697425,0.599141631,0.923280423,1.166189112,0.846886063,39.86362354,0.0,17.92139553,21.94222801,327.2708226,0.0,94.60745035,82.78151906,165.5630381,70.95558776,101.93,0.0,0.0,8.67,102.5308243,0.010625,100159,71847,98973,51830,0.001137529,0.81922281,0.001037151,0.817325522,0.001879027,0.355154373,0.001988637,0.329860559,18,18,20,20,19.33333333,2644.770204,219014.5163
21,37,50500,2,210370505002,Block Group 2,G5030,S,191812.0,0.0,+39.0850847,-084.4899295,"POLYGON ((-84.492828 39.083183999999996, -84.492317 39.083452, -84.492012 39.083621, -84.49163 39.083833999999996, -84.491585 39.083864, -84.491013 39.084176, -84.490952 39.084210999999996, -84.49041 39.084506, -84.490265 39.084593, -84.49041799999999 39.084762999999995, -84.49095899999999 39.08536, -84.491371 39.085819, -84.491447 39.085896999999996, -84.49163 39.086099, -84.491829 39.086315, -84.492065 39.086573, -84.492424 39.086971999999996, -84.492485 39.087046, -84.492356 39.08712, -84.491806 39.087423, -84.49168399999999 39.087492999999995, -84.49112699999999 39.0878, -84.49102099999999 39.087852, -84.490471 39.088159999999995, -84.49028 39.088273, -84.49020399999999 39.088311999999995, -84.490089 39.088224, -84.489555 39.087793999999995, -84.48936499999999 39.087635999999996, -84.488846 39.087210999999996, -84.48870099999999 39.0871, -84.488495 39.086937, -84.488289 39.086771, -84.488266 39.086752, -84.488007 39.086552999999995, -84.487732 39.086321999999996, -84.487572 39.086192, -84.48750299999999 39.086137, -84.487488 39.086118, -84.487282 39.085969999999996, -84.48698399999999 39.085729, -84.48685499999999 39.085623, -84.48676999999999 39.085558, -84.486666 39.08547, -84.486702 39.085426, -84.48672499999999 39.085404, -84.48673199999999 39.08539, -84.486854 39.085249, -84.486885 39.085218, -84.487038 39.085037, -84.487118 39.084945999999995, -84.48715899999999 39.084900000000005, -84.48732799999999 39.084700000000005, -84.48750299999999 39.084506, -84.487602 39.084387, -84.487669 39.084317999999996, -84.487793 39.084192, -84.48805999999999 39.08395, -84.488243 39.083797, -84.488304 39.083743999999996, -84.48839199999999 39.083678, -84.488457 39.08363, -84.488663 39.083472, -84.488968 39.083248999999995, -84.489105 39.083158, -84.489334 39.082982, -84.489708 39.082707, -84.489998 39.082488, -84.490242 39.082308, -84.490562 39.082066999999995, -84.490858 39.081852, -84.491024 39.082035, -84.49121799999999 39.082248, -84.49131799999999 39.082183, -84.49168399999999 39.081979, -84.491875 39.081875, -84.49202 39.082035999999995, -84.49237099999999 39.082417, -84.492798 39.082895, -84.492988 39.083093, -84.492828 39.083183999999996))",101419,210371000000.0,210371000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,47.3967452,0.0,47.3967452,47.3967452,449,408,254,0.695,74,0.291338583,150,0.590551181,30,0.118110236,338,96,148,94,0.284023669,259,5,174,4,76,0,5,31,4,53,0,0,23,143,34,38,187,0.131274131,8.608186032,9.473224334,5.464510251,0.105492476,3.671138161,0.084393981,1.603485633,0.0,0.105492476,0.65405335,0.084393981,1.118220244,0.0,0.0,0.485265389,3.01708481,14.07269628,0,1.019685039,0.553724028,0.476951917,0.704520665,0.607053166,0.671447331,0.568617878,0.627388727,0.934799482,0.731638418,0.867671692,1.305019305,0.737109144,31.93496784,0.0,12.23575312,19.69921472,162.063449,0.0,27.00607383,54.01214765,54.01214765,54.01214765,198.49,0.0,0.0,6.67,90.06525621,0.014855234,87065,63513,98748,51759,0.000988817,0.712124062,0.000916845,0.722518628,0.001874755,0.354346984,0.001985913,0.329408695,15,12,18,19,16.83333333,2138.613339,191811.7348
21,37,50600,1,210370506001,Block Group 1,G5030,S,143554.0,0.0,+39.0838310,-084.4951573,"POLYGON ((-84.49839 39.085889, -84.49767299999999 39.086283, -84.497269 39.086514, -84.497162 39.086569999999995, -84.496994 39.086380999999996, -84.49672 39.086529, -84.49636799999999 39.086724, -84.496307 39.086754, -84.496262 39.086708, -84.496101 39.086524, -84.496025 39.086445999999995, -84.495972 39.086386999999995, -84.495544 39.085918, -84.49550599999999 39.085871999999995, -84.495468 39.085834999999996, -84.495209 39.085546, -84.495125 39.085449, -84.494964 39.085274999999996, -84.494919 39.085215, -84.494858 39.085155, -84.49472 39.085004, -84.494393 39.084649999999996, -84.494278 39.084520999999995, -84.494163 39.084388, -84.494095 39.084315, -84.493996 39.084209, -84.493721 39.083909999999996, -84.493599 39.083771999999996, -84.49317099999999 39.083304, -84.492988 39.083093, -84.492798 39.082895, -84.49237099999999 39.082417, -84.49202 39.082035999999995, -84.491875 39.081875, -84.492058 39.081775, -84.49233199999999 39.081618999999996, -84.492493 39.081541, -84.492539 39.081511, -84.492897 39.081311, -84.493309 39.081072, -84.493698 39.08086, -84.49382 39.080794999999995, -84.49391899999999 39.080874, -84.49404899999999 39.080998, -84.494141 39.081095, -84.49440799999999 39.081389, -84.49467399999999 39.081686999999995, -84.494888 39.081925999999996, -84.494957 39.082, -84.495201 39.082262, -84.495255 39.082316999999996, -84.495514 39.082615, -84.495766 39.082885999999995, -84.495789 39.082905, -84.496079 39.083227, -84.496224 39.083374, -84.49636799999999 39.083535, -84.496391 39.083562, -84.496612 39.083801, -84.49664299999999 39.083829, -84.496681 39.083861, -84.496872 39.084081, -84.496917 39.084123, -84.496948 39.084151, -84.497131 39.084365999999996, -84.4972 39.08444, -84.497253 39.084495, -84.497536 39.084803, -84.497704 39.084982, -84.497856 39.085148, -84.49816899999999 39.085497, -84.498482 39.085837, -84.49839 39.085889))",102174,210371000000.0,210371000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,35.4721934,0.0,35.4721934,35.4721934,954,389,334,0.59,94,0.281437126,105,0.314371257,135,0.404191617,427,121,190,116,0.283372365,27,2,0,2,21,2,2,0,2,21,2,0,0,0,16,11,0,0.592592593,10.96633624,26.89430533,0.761159585,0.056382191,0.0,0.056382191,0.59201301,0.056382191,0.056382191,0.0,0.056382191,0.59201301,0.056382191,0.0,0.0,0.0,11.72749582,0,0.080838323,0.558209198,0.480815232,0.558209198,0.372139465,0.201150726,0.317282805,0.349070721,0.025216549,0.055045872,0.118942731,15.81481481,3.68135e-07,48.48713083,0.0,2.065594196,46.42153664,523.298906,0.0,18.04230127,0.0,198.465314,378.8883267,100.58,0.0,0.0,5.33,96.16546576,0.005587002,93419,68022,133551,66385,0.001060981,0.764094846,0.000981935,0.773812639,0.002535499,0.479233949,0.00254709,0.422492633,3,5,20,20,14.66666667,1802.103476,143554.2726
